age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
45,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,365,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
70,retired,married,basic.4y,no,no,no,cellular,sep,tue,150,1,3,2,success,-3.4,92.379,-29.8,0.77,5017.5,yes
30,admin.,married,university.degree,no,yes,yes,telephone,jul,tue,212,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
29,admin.,married,high.school,no,no,yes,cellular,jul,tue,165,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
27,student,single,high.school,no,no,no,cellular,mar,fri,219,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes
28,admin.,single,university.degree,no,no,no,cellular,jun,mon,69,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2,yes
35,self-employed,single,university.degree,no,yes,no,cellular,jul,thu,106,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
56,retired,married,basic.6y,unknown,yes,no,cellular,aug,wed,39,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
31,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1037,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
28,student,single,high.school,no,yes,no,cellular,apr,thu,121,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,no
40,admin.,divorced,high.school,no,no,no,telephone,jun,thu,170,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
35,technician,single,university.degree,no,yes,no,cellular,jul,mon,118,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23,student,single,basic.9y,no,no,no,cellular,jul,tue,73,6,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,no
46,technician,married,university.degree,unknown,no,no,cellular,aug,mon,139,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
31,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,127,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
32,housemaid,single,university.degree,unknown,yes,no,cellular,jul,tue,71,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
53,admin.,married,high.school,no,yes,yes,cellular,may,mon,186,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
60,retired,married,basic.6y,no,no,no,cellular,jul,tue,268,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,thu,57,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,blue-collar,married,unknown,no,no,no,telephone,may,wed,837,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
49,technician,married,professional.course,no,yes,no,cellular,jul,mon,534,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,admin.,single,university.degree,no,yes,no,cellular,aug,wed,237,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
52,management,married,unknown,unknown,yes,no,telephone,jun,fri,14,13,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
40,entrepreneur,married,basic.6y,no,no,no,cellular,jun,wed,837,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
40,blue-collar,married,basic.4y,no,yes,no,cellular,apr,fri,179,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29,admin.,married,university.degree,no,no,no,cellular,nov,wed,406,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
39,blue-collar,single,high.school,unknown,yes,no,cellular,jul,tue,132,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
41,blue-collar,married,unknown,unknown,no,no,cellular,jul,wed,516,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
43,management,married,university.degree,no,no,no,telephone,jun,fri,84,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,296,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
36,admin.,single,university.degree,no,yes,no,cellular,nov,thu,287,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
32,unemployed,married,university.degree,no,yes,no,cellular,aug,thu,85,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
21,student,single,unknown,no,yes,no,cellular,jul,thu,968,1,13,2,failure,-1.7,94.215,-40.3,0.81,4991.6,yes
34,admin.,single,university.degree,no,no,yes,telephone,may,tue,262,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
59,admin.,married,high.school,no,yes,no,cellular,aug,wed,1019,2,2,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes
39,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,125,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
47,admin.,married,basic.9y,no,no,no,cellular,nov,thu,164,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
30,technician,divorced,professional.course,no,no,yes,cellular,jul,wed,808,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
49,admin.,married,university.degree,unknown,no,no,telephone,may,tue,72,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
29,admin.,single,university.degree,no,no,yes,cellular,aug,mon,146,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
40,entrepreneur,married,basic.6y,unknown,no,no,telephone,jun,thu,85,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
68,retired,single,university.degree,no,yes,no,telephone,sep,mon,80,3,999,0,nonexistent,-3.4,92.379,-29.8,0.739,5017.5,no
28,admin.,single,high.school,no,yes,no,cellular,mar,tue,143,2,999,0,nonexistent,-1.8,92.843,-50,1.799,5099.1,yes
44,services,divorced,high.school,no,yes,no,cellular,may,thu,533,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
55,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,115,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
28,admin.,married,basic.6y,no,no,no,telephone,may,wed,461,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,371,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
56,admin.,married,unknown,unknown,unknown,unknown,cellular,aug,fri,119,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
52,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,mon,197,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
32,technician,married,university.degree,no,no,yes,cellular,aug,thu,975,4,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
28,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,tue,1848,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
37,admin.,married,basic.6y,no,yes,yes,cellular,jul,thu,1602,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
30,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,thu,578,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
42,admin.,single,university.degree,unknown,no,no,cellular,aug,wed,483,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
40,unemployed,divorced,university.degree,no,yes,no,cellular,jul,wed,1373,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
36,admin.,married,university.degree,no,yes,no,telephone,apr,mon,5,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
45,management,married,university.degree,no,yes,no,telephone,may,tue,140,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,technician,married,high.school,unknown,yes,no,cellular,nov,fri,29,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
43,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,109,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
22,management,single,university.degree,no,yes,no,cellular,apr,wed,179,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
45,services,single,professional.course,unknown,no,no,telephone,may,tue,449,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,1085,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
39,management,married,high.school,no,no,no,cellular,nov,fri,163,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
57,admin.,married,high.school,no,yes,no,cellular,apr,tue,111,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
46,technician,married,professional.course,no,no,no,cellular,nov,thu,108,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
36,admin.,single,high.school,no,yes,no,cellular,may,tue,479,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
46,admin.,single,university.degree,no,yes,no,cellular,aug,thu,82,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
31,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,257,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
24,services,single,high.school,no,yes,no,telephone,jun,tue,117,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
58,admin.,married,high.school,no,yes,no,cellular,may,wed,309,1,6,1,success,-1.8,93.876,-40,0.682,5008.7,yes
31,management,married,university.degree,unknown,no,no,cellular,apr,mon,397,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
46,admin.,married,unknown,no,no,no,telephone,may,mon,348,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,technician,married,professional.course,unknown,yes,no,cellular,aug,mon,303,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
40,admin.,divorced,high.school,no,no,no,telephone,jul,wed,96,7,999,0,nonexistent,1.4,93.918,-42.7,4.956,5228.1,no
42,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,236,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
29,admin.,single,university.degree,no,no,no,cellular,jun,wed,174,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
35,admin.,single,university.degree,no,yes,no,telephone,jun,mon,87,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
32,admin.,single,university.degree,no,no,no,cellular,oct,fri,143,1,999,2,failure,-1.1,94.601,-49.5,0.942,4963.6,no
48,admin.,married,high.school,no,no,no,cellular,aug,wed,184,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,services,married,professional.course,no,yes,yes,cellular,nov,tue,265,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
35,admin.,single,high.school,no,no,no,cellular,may,tue,147,4,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
25,technician,single,professional.course,no,yes,no,cellular,nov,fri,712,2,19,1,success,-1.1,94.767,-50.8,1.04,4963.6,yes
46,admin.,divorced,university.degree,no,yes,yes,cellular,nov,wed,184,2,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
31,admin.,single,university.degree,unknown,no,no,telephone,may,fri,145,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
24,services,single,high.school,no,no,yes,telephone,may,fri,134,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
33,admin.,married,basic.9y,no,no,no,telephone,may,tue,83,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
55,management,divorced,university.degree,no,yes,no,cellular,sep,thu,1440,1,999,1,failure,-1.1,94.199,-37.5,0.884,4963.6,yes
37,housemaid,married,university.degree,no,yes,no,telephone,nov,wed,129,1,999,0,nonexistent,-0.1,93.2,-42,4.286,5195.8,no
47,services,married,basic.6y,no,yes,no,cellular,jul,mon,207,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
48,services,married,high.school,unknown,no,no,cellular,nov,wed,303,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
47,entrepreneur,married,professional.course,no,no,no,telephone,may,tue,400,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,admin.,married,unknown,no,yes,no,cellular,aug,thu,794,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
37,technician,married,basic.9y,no,no,no,telephone,jul,thu,515,2,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
32,services,married,high.school,no,no,no,telephone,may,fri,303,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
49,entrepreneur,married,basic.9y,no,yes,no,telephone,may,wed,439,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
40,blue-collar,married,basic.9y,no,unknown,unknown,telephone,nov,thu,160,1,999,0,nonexistent,-0.1,93.2,-42,4.245,5195.8,yes
28,blue-collar,divorced,high.school,no,yes,no,cellular,jul,tue,251,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
47,admin.,single,unknown,unknown,yes,yes,telephone,may,tue,410,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,services,single,basic.4y,no,yes,no,telephone,may,tue,98,9,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,technician,married,professional.course,no,yes,yes,cellular,may,thu,702,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
34,management,single,university.degree,no,yes,yes,cellular,nov,tue,79,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
37,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,179,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
33,admin.,single,university.degree,no,no,no,cellular,oct,thu,441,5,999,1,failure,-3.4,92.431,-26.9,0.74,5017.5,yes
55,admin.,married,high.school,no,yes,no,telephone,may,fri,188,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,self-employed,married,university.degree,no,yes,no,cellular,aug,fri,177,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
33,admin.,married,university.degree,no,no,no,cellular,jun,mon,335,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes
61,retired,married,university.degree,no,no,no,telephone,sep,mon,147,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,no
53,entrepreneur,married,university.degree,unknown,yes,no,cellular,jul,tue,893,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
41,admin.,married,university.degree,no,yes,no,cellular,jul,fri,269,7,6,3,success,-1.7,94.215,-40.3,0.896,4991.6,no
39,services,married,professional.course,no,no,no,telephone,may,mon,221,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
28,services,single,high.school,no,unknown,unknown,cellular,may,tue,48,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
58,retired,married,university.degree,no,yes,no,cellular,nov,tue,90,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
43,admin.,married,university.degree,unknown,yes,no,cellular,aug,fri,209,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
59,self-employed,married,professional.course,unknown,no,no,cellular,nov,fri,383,4,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
33,blue-collar,married,basic.4y,unknown,yes,yes,cellular,nov,thu,129,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
58,admin.,married,basic.4y,unknown,no,yes,telephone,may,wed,120,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
26,self-employed,married,university.degree,no,yes,no,telephone,jun,wed,106,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
51,retired,married,basic.9y,no,yes,no,cellular,jul,tue,109,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
36,entrepreneur,married,basic.9y,no,no,no,cellular,apr,fri,299,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
36,blue-collar,single,high.school,no,no,no,telephone,may,thu,164,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
30,self-employed,single,university.degree,no,no,no,cellular,apr,thu,245,3,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes
33,admin.,married,university.degree,no,yes,yes,cellular,may,wed,44,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
50,entrepreneur,married,basic.4y,no,no,no,telephone,jun,fri,20,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
29,management,single,university.degree,no,no,no,cellular,oct,mon,94,1,999,2,failure,-3.4,92.431,-26.9,0.739,5017.5,no
20,technician,single,professional.course,unknown,no,no,cellular,may,fri,232,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
28,admin.,single,university.degree,no,yes,no,cellular,jul,fri,106,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
53,admin.,married,university.degree,no,no,no,cellular,aug,thu,102,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
43,admin.,divorced,basic.9y,no,yes,no,cellular,may,mon,47,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
80,retired,married,basic.4y,no,yes,no,cellular,aug,wed,323,1,999,0,nonexistent,-2.9,92.201,-31.4,0.834,5076.2,yes
33,blue-collar,single,high.school,no,no,no,cellular,may,mon,599,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35,technician,single,professional.course,no,yes,no,cellular,may,thu,100,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
46,unknown,married,basic.4y,unknown,yes,no,telephone,jun,mon,25,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
36,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,tue,306,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,technician,married,university.degree,unknown,yes,no,cellular,aug,thu,88,18,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
44,management,married,basic.6y,no,yes,no,cellular,mar,thu,61,2,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no
41,technician,divorced,professional.course,no,yes,no,cellular,aug,mon,182,3,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
44,admin.,married,unknown,no,no,no,telephone,may,tue,45,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,236,4,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
46,technician,single,professional.course,no,no,no,cellular,jul,tue,328,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
44,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,65,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
36,technician,single,professional.course,no,yes,no,cellular,nov,thu,352,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
48,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,211,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
41,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,tue,123,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,admin.,single,high.school,no,no,no,cellular,aug,fri,54,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
49,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,61,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
35,blue-collar,married,basic.9y,unknown,yes,yes,telephone,jun,mon,313,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,technician,single,professional.course,no,yes,no,cellular,apr,wed,412,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
42,services,single,unknown,unknown,yes,no,telephone,jul,tue,105,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
48,blue-collar,married,basic.6y,no,no,yes,cellular,jul,tue,337,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,technician,single,professional.course,no,yes,no,cellular,oct,fri,401,2,999,0,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,yes
46,admin.,married,high.school,no,no,yes,telephone,may,tue,197,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,admin.,single,university.degree,no,no,no,cellular,nov,fri,85,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
35,admin.,married,university.degree,no,yes,no,telephone,may,thu,379,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
75,retired,married,university.degree,no,yes,no,cellular,jul,thu,229,1,999,2,failure,-1.7,94.215,-40.3,0.81,4991.6,yes
29,admin.,single,high.school,no,yes,no,telephone,may,tue,1052,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
31,technician,single,university.degree,no,yes,yes,cellular,nov,mon,118,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
28,admin.,single,university.degree,no,yes,no,cellular,sep,fri,91,1,1,3,success,-3.4,92.379,-29.8,0.773,5017.5,yes
24,student,single,high.school,no,yes,no,cellular,apr,wed,74,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
36,self-employed,single,university.degree,no,no,yes,cellular,jun,mon,458,1,4,4,success,-1.7,94.055,-39.8,0.72,4991.6,yes
41,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,fri,343,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
35,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,968,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
47,admin.,married,university.degree,no,no,no,telephone,dec,mon,91,2,999,0,nonexistent,-3,92.713,-33,0.717,5023.5,no
53,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,13,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
30,services,single,high.school,no,yes,no,telephone,jun,fri,9,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
27,technician,married,professional.course,no,yes,yes,cellular,jul,mon,324,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
48,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,88,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
40,blue-collar,divorced,unknown,unknown,no,no,cellular,apr,wed,149,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
56,admin.,married,university.degree,no,yes,yes,cellular,jul,fri,374,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
34,admin.,single,university.degree,no,yes,no,cellular,aug,mon,145,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
33,technician,single,professional.course,no,no,no,cellular,aug,mon,97,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
55,technician,married,professional.course,no,yes,no,telephone,aug,fri,77,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
56,admin.,divorced,university.degree,no,no,no,cellular,jul,tue,213,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
19,student,single,high.school,unknown,yes,no,cellular,may,tue,338,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
25,technician,married,high.school,no,yes,no,telephone,may,wed,153,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,admin.,single,high.school,unknown,yes,yes,cellular,jul,mon,393,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
